applicant_id,grade_id,program_id,ranking,quota_id,priority_profile_ori,priority_profile_edi
3650341,12,370,3,2,4,1
3650341,12,357,4,2,3,1
3650341,12,262,5,2,2,1
3650341,12,229,6,4,1,1
3650343,12,173,1,11,34,4
3650343,12,21,2,3,5,1
3650343,12,412,3,5,4,1
3650343,12,78,4,11,3,1
3650346,12,357,1,2,6,1
3650346,12,262,2,2,5,1
3650346,12,229,3,1,4,1
3650353,12,426,1,3,6,1
3650353,12,229,2,3,5,1
3650353,12,262,3,3,4,1
3650362,12,370,1,3,6,1
3650376,12,17,1,2,6,1
3650378,12,289,1,3,6,1
3650378,12,357,2,3,5,1
3650378,12,370,3,3,4,1
3650378,12,21,4,3,3,1
3650378,12,78,5,11,2,1
3650383,12,173,1,11,6,1
3650383,12,21,2,3,5,1
3650383,12,262,3,3,4,1
3650392,12,426,1,3,6,1
3650392,12,1,2,3,5,1
3650392,12,357,3,3,4,1
3650393,12,370,1,3,6,1
3650393,12,357,2,3,5,1
3650393,12,289,4,3,3,1
3650395,12,5,1,3,6,1
3650395,12,289,2,3,5,1
3650395,12,78,3,11,4,1
3650402,12,229,1,3,6,1
3650402,12,370,2,3,5,1
3650453,12,426,1,3,6,1
3650453,12,29,2,3,5,1
3650461,10,410,1,11,6,1
3650461,10,337,2,3,5,1
3650461,10,89,3,11,4,1
3650461,10,224,4,11,3,1
3650461,10,162,5,11,2,1
3650461,10,274,6,11,1,1
3650468,12,78,1,11,6,1
3650468,12,357,2,3,5,1
3650468,12,289,3,3,4,1
3650468,12,229,4,3,3,1
3650474,12,357,1,3,34,4
3650474,12,21,2,3,5,1
3650474,12,426,3,3,4,1
3650485,12,229,1,3,6,1
3650485,12,78,2,11,5,1
3650485,12,357,3,3,4,1
3650485,12,370,4,3,3,1
3650490,10,227,1,3,6,1
3650492,12,370,1,3,6,1
3650492,12,21,2,3,5,1
3650492,12,357,3,3,4,1
3650492,12,262,5,3,2,1
3650535,12,17,1,3,34,4
3650535,12,370,2,3,5,1
3650535,12,262,3,3,4,1
3650542,13,294,1,6,35,5
3650542,13,413,2,5,5,1
3650542,13,263,3,3,4,1
3650543,12,370,1,3,6,1
3650543,12,426,2,3,5,1
3650550,12,173,1,11,6,1
3650570,12,173,1,11,6,1
3650570,12,370,2,3,5,1
3650570,12,229,3,3,4,1
3650570,12,262,4,3,3,1
3650570,12,276,5,11,2,1
3650575,12,289,1,3,6,1
3650575,12,357,2,3,5,1
3650575,12,370,3,3,4,1
3650575,12,262,4,3,3,1
3650579,12,357,1,3,6,1
3650579,12,13,2,3,5,1
3650579,12,173,3,11,4,1
3650579,12,262,4,3,3,1
3650582,12,173,1,11,34,4
3650582,12,25,2,3,5,1
3650586,12,78,1,11,6,1
3650586,12,276,2,11,5,1
3650586,12,357,3,3,4,1
3650586,12,370,4,3,3,1
3650605,12,426,1,3,6,1
3650605,12,66,3,11,4,1
3650630,10,227,1,3,33,3
3650640,12,78,1,11,6,1
3650640,12,1,2,3,5,1
3650640,12,370,3,3,4,1
3650649,12,370,1,3,6,1
3650649,12,262,2,3,5,1
3650652,12,229,1,3,6,1
3650652,12,357,2,3,28,3
3650660,12,370,1,4,6,1
3650660,12,229,2,4,5,1
3650660,12,357,3,4,4,1
3650696,12,370,1,2,6,1
3650696,12,357,2,2,5,1
3650704,12,262,1,3,6,1
3650704,12,412,2,5,5,1
3650723,12,357,1,3,6,1
3650745,12,21,1,3,6,1
3650745,12,357,2,3,5,1
3650745,12,370,3,3,4,1
3650751,12,289,1,3,6,1
3650751,12,357,2,3,5,1
3650753,10,260,1,11,6,1
3650753,10,118,2,11,5,1
3650753,10,162,3,11,4,1
3650761,12,426,1,3,6,1
3650802,11,77,1,11,6,1
3650802,11,214,2,11,5,1
3650802,11,225,3,11,4,1
3650803,10,122,1,3,37,7
3650803,10,186,2,3,5,1
3650803,10,76,3,11,4,1
3650803,10,274,4,11,3,1
3650819,12,5,1,2,6,1
3650825,10,227,1,3,33,3
3650825,10,423,2,11,5,1
3650825,10,204,3,11,4,1
3650827,14,414,1,6,36,6
3650832,10,213,1,11,6,1
3650832,10,227,2,3,5,1
3650833,11,356,1,11,33,3
3650833,11,196,2,11,28,3
3650833,11,187,3,11,23,3
3650833,11,77,4,11,18,3
3650833,11,132,5,11,13,3
3650847,10,355,1,1,6,1
3650847,10,227,2,1,5,1
3650847,10,337,3,1,23,3
3650857,10,204,1,11,33,3
3650857,10,195,2,11,28,3
3650857,10,423,3,11,23,3
3650861,12,357,1,3,6,1
3650861,12,262,2,3,5,1
3650861,12,173,3,11,4,1
3650865,12,426,1,3,6,1
3650865,12,229,2,3,5,1
3650867,12,21,1,3,6,1
3650867,12,262,2,3,5,1
3650868,10,122,1,3,37,7
3650868,10,227,2,3,37,7
3650874,12,173,1,11,6,1
3650874,12,370,2,3,5,1
3650874,12,262,3,3,4,1
3650877,12,412,1,5,6,1
3650877,12,370,2,3,5,1
3650877,12,289,3,3,4,1
3650910,11,196,1,11,36,6
3650932,12,412,1,5,6,1
3650934,12,289,1,3,6,1
3650934,12,5,2,3,5,1
3650934,12,370,3,3,4,1
3650934,12,173,4,11,3,1
3650939,12,17,1,3,6,1
3650939,12,357,2,3,5,1
3650939,12,289,3,3,4,1
3650939,12,262,4,3,3,1
3650939,12,370,5,3,2,1
3650959,10,315,1,11,6,1
3650959,10,240,2,11,5,1
3650959,10,140,3,11,4,1
3651000,10,122,1,3,6,1
3651024,15,373,1,3,6,1
3651024,15,265,2,3,5,1
3651024,15,28,3,3,4,1
3651043,12,229,1,3,6,1
3651043,12,78,2,11,5,1
3651043,12,370,3,3,4,1
3651043,12,289,4,3,3,1
3651043,12,173,5,11,2,1
3651065,10,76,1,11,6,1
3651104,10,337,1,3,6,1
3651106,10,227,1,3,33,3
3651106,10,410,2,11,5,1
3651106,10,107,3,3,4,1
3651113,12,229,1,3,6,1
3651113,12,262,2,3,5,1
3651113,12,289,3,3,4,1
3651113,12,370,4,3,3,1
3651153,10,122,1,3,34,4
3651204,10,337,1,3,37,7
3651215,12,426,1,3,6,1
3651251,11,196,1,3,6,1
3651251,11,163,2,3,5,1
3651251,11,187,3,3,4,1
3651251,11,119,4,3,3,1
3651256,12,357,1,3,6,1
3651256,12,262,2,3,5,1
3651256,12,289,3,3,4,1
3651287,12,289,1,3,6,1
3651287,12,370,2,3,5,1
3651287,12,17,3,3,4,1
3651287,12,229,4,3,3,1
3651287,12,357,5,3,2,1
3651350,12,262,1,3,6,1
3651350,12,357,2,3,5,1
3651350,12,370,3,3,4,1
3651406,12,370,1,3,6,1
3651406,12,229,2,3,29,4
3651406,12,412,3,5,4,1
3651409,12,426,1,3,6,1
3651427,12,293,1,6,35,5
3651427,12,412,2,5,5,1
3651427,12,78,3,11,4,1
3651427,12,229,4,3,3,1
3651429,12,21,1,3,6,1
3651429,12,229,2,3,5,1
3651466,12,262,1,11,36,6
3651466,12,426,2,11,28,3
3651468,12,289,1,11,6,1
3651468,12,262,2,11,31,6
3651484,12,229,1,4,6,1
3651484,12,289,2,2,5,1
3651484,12,21,3,2,4,1
3651506,10,107,1,3,37,7
3651506,10,224,2,11,5,1
3651506,10,186,3,3,4,1
3651522,8,116,3,3,4,1
3651558,12,412,1,6,36,6
3651558,12,229,2,3,5,1
3651564,11,132,1,3,6,1
3651564,11,393,2,3,5,1
3651564,11,119,3,3,4,1
3651564,11,214,4,3,3,1
3651564,11,316,5,3,2,1
3651603,9,226,1,1,6,1
3651629,9,226,1,3,6,1
3651633,9,185,1,2,6,1
3651633,9,226,2,4,5,1
3651669,9,226,1,4,34,4
3651674,9,226,1,3,34,4
3651750,9,226,1,1,6,1
3651750,9,106,2,2,28,3
3651750,9,336,3,2,4,1
3651750,9,354,4,2,3,1
3651750,9,185,5,2,2,1
3651787,9,117,1,3,6,1
3651852,11,77,1,11,33,3
3651888,9,226,1,4,34,4
3651890,11,228,1,3,6,1
3651890,11,424,2,11,5,1
3651890,11,393,3,3,4,1
3651913,9,422,1,11,35,5
3651923,11,228,1,1,6,1
3651924,9,226,1,1,6,1
3651958,9,226,1,3,33,3
3651959,9,226,1,3,33,3
3652014,9,226,1,3,35,5
3652014,9,203,2,3,30,5
3652014,9,223,3,3,25,5
3652014,9,185,4,3,20,5
3652031,11,228,1,3,33,3
3652069,9,121,1,2,6,1
3652174,12,229,1,3,6,1
3652174,12,426,2,3,5,1
3652208,10,240,1,11,6,1
3652208,10,122,2,3,5,1
3652208,10,381,3,11,4,1
3652209,12,412,1,5,34,4
3652263,8,304,1,10,35,5
3652263,8,379,2,11,5,1
3652263,8,211,3,11,4,1
3652263,8,222,4,11,3,1
3652263,8,285,5,11,2,1
3652263,8,202,6,11,1,1
3652279,10,89,1,11,6,1
3652279,10,401,2,11,37,7
3652279,10,186,3,3,4,1
3652289,9,194,1,11,34,4
3652289,9,139,2,11,5,1
3652289,9,380,3,11,4,1
3652289,9,212,4,11,3,1
3652323,9,226,1,3,33,3
3652326,12,78,1,11,6,1
3652326,12,357,2,3,5,1
3652330,12,229,1,1,6,1
3652330,12,426,2,2,5,1
3652351,12,426,1,3,34,4
3652367,12,412,1,6,35,5
3652371,9,226,1,3,33,3
3652381,13,371,1,3,6,1
3652381,13,358,2,3,5,1
3652381,13,174,3,11,4,1
3652381,13,79,4,11,3,1
3652381,13,263,5,3,2,1
3652427,11,228,1,3,6,1
3652438,10,274,1,11,6,1
3652438,10,76,2,11,5,1
3652438,10,381,3,11,4,1
3652438,10,287,4,11,20,5
3652438,10,122,5,3,2,1
3652438,10,227,6,3,1,1
3652468,9,194,1,11,6,1
3652475,8,313,1,11,33,3
3652475,8,353,2,11,29,4
3652487,9,139,1,11,6,1
3652487,9,185,2,3,5,1
3652487,9,194,3,11,4,1
3652487,9,226,4,3,3,1
3652487,9,203,5,11,2,1
3652487,9,212,6,11,1,1
3652489,9,422,1,11,6,1
3652500,10,381,1,11,37,7
3652500,10,287,2,11,5,1
3652500,10,326,3,3,4,1
3652500,10,306,4,10,20,5
3652500,10,122,5,3,2,1
3652503,9,223,1,11,6,1
3652503,9,139,2,11,5,1
3652503,9,88,3,11,4,1
3652503,9,354,4,3,20,5
3652503,9,336,5,3,2,1
3652539,9,226,1,3,6,1
3652599,12,173,1,11,6,1
3652599,12,13,2,3,5,1
3652599,12,289,3,3,4,1
3652601,9,226,1,3,34,4
3652656,9,226,1,3,6,1
3652656,9,194,2,11,5,1
3652656,9,212,3,11,4,1
3652656,9,273,4,11,3,1
3652656,9,422,5,11,2,1
3652656,9,354,6,3,1,1
3652672,12,229,1,3,6,1
3652672,12,289,2,3,5,1
3652693,9,226,1,3,6,1
3652693,9,422,2,11,5,1
3652709,11,132,1,11,6,1
3652709,11,163,2,11,5,1
3652709,11,196,3,11,4,1
3652709,11,288,4,11,20,5
3652709,11,402,5,11,2,1
3652709,11,327,6,3,1,1
3652716,12,1,1,3,6,1
3652716,12,229,2,3,5,1
3652717,9,212,1,11,6,1
3652717,9,75,2,11,5,1
3652717,9,273,3,11,4,1
3652725,8,353,1,3,33,3
3652731,10,122,1,3,37,7
3652731,10,162,2,3,29,4
3652755,12,78,1,11,6,1
3652755,12,426,2,3,5,1
3652755,12,370,3,3,4,1
3652755,12,229,4,3,3,1
3652755,12,293,5,6,15,5
3652775,12,229,1,1,6,1
3652775,12,370,2,2,5,1
3652775,12,289,3,2,4,1
3652797,10,227,1,3,6,1
3652797,10,274,2,11,5,1
3652797,10,140,3,11,4,1
3652797,10,423,4,11,3,1
3652797,10,213,5,11,2,1
3652842,12,370,1,3,6,1
3652850,9,75,1,11,33,3
3652850,9,212,2,11,5,1
3652850,9,354,3,3,4,1
3652850,9,273,4,11,3,1
3652890,9,212,1,11,33,3
3652890,9,170,2,11,28,3
3652890,9,314,3,11,25,5
3652897,12,78,1,11,6,1
3652897,12,293,2,6,30,5
3652897,12,276,3,11,4,1
3652897,12,262,4,3,3,1
3652897,12,370,5,3,2,1
3652902,10,162,1,11,37,7
3652902,10,122,2,3,5,1
3652902,10,423,3,11,4,1
3652902,10,76,4,11,3,1
3652902,10,213,5,11,2,1
3652908,9,314,1,11,6,1
3652908,9,121,2,3,5,1
3652908,9,194,3,11,4,1
3652908,9,161,4,11,3,1
3652908,9,117,5,3,2,1
3652908,9,259,6,11,1,1
3652918,10,227,1,3,6,1
3652918,10,162,2,11,29,4
3652918,10,195,3,11,4,1
3652918,10,186,4,3,3,1
3652918,10,118,5,3,2,1
3652942,9,121,1,3,34,4
3652974,10,227,1,1,6,1
3652974,10,355,2,1,5,1
3653060,10,76,1,11,6,1
3653060,10,326,2,3,28,3
3653060,10,213,3,11,4,1
3653076,14,414,1,6,35,5
3653114,8,105,1,3,34,4
3653114,8,116,2,3,28,3
3653114,8,169,3,3,23,3
3653115,12,370,1,3,34,4
3653131,9,139,1,11,6,1
3653160,12,229,1,3,6,1
3653160,12,262,2,3,5,1
3653160,12,357,3,3,4,1
3653160,12,289,4,3,3,1
3653170,12,357,1,3,6,1
3653170,12,370,2,3,5,1
3653170,12,426,3,3,4,1
3653208,10,227,1,3,33,3
3653216,8,353,1,3,37,7
3653216,8,202,2,11,5,1
3653216,8,184,3,3,4,1
3653239,14,359,1,3,6,1
3653241,9,226,1,3,34,4
3653250,8,353,1,2,6,1
3653250,8,335,2,2,5,1
3653250,8,390,3,2,4,1
3653258,12,370,1,3,6,1
3653258,12,173,2,11,5,1
3653258,12,78,3,11,4,1
3653258,12,357,4,3,3,1
3653258,12,262,5,3,2,1
3653258,12,412,6,5,1,1
3653275,12,357,1,3,6,1
3653275,12,289,2,3,5,1
3653311,8,120,1,3,37,7
3653311,8,285,2,11,37,7
3653315,10,227,1,3,6,1
3653329,9,226,1,4,6,1
3653366,10,227,1,3,6,1
3653414,10,195,1,11,37,7
3653414,10,392,2,3,5,1
3653414,10,274,3,11,4,1
3653414,10,107,4,3,3,1
3653414,10,186,5,3,2,1
3653414,10,162,6,11,1,1
3653416,9,226,1,4,6,1
3653478,9,226,1,4,6,1
3653497,8,390,1,2,6,1
3653528,8,120,1,3,34,4
3653528,8,335,2,3,30,5
3653540,9,106,1,2,6,1
3653540,9,185,2,2,5,1
3653540,9,226,3,4,4,1
3653556,10,227,1,4,6,1
3653587,9,226,1,3,34,4
3653598,10,89,1,11,33,3
3653608,8,390,1,3,36,6
3653635,8,184,1,2,6,1
3653635,8,353,2,2,5,1
3653638,9,130,1,11,35,5
3653642,8,120,1,3,6,1
3653647,8,120,1,3,34,4
3653647,8,304,2,3,5,1
3653656,10,227,1,3,6,1
3653715,10,227,1,3,6,1
3653747,8,324,1,2,6,1
3653747,8,105,2,2,5,1
3653747,8,353,3,2,4,1
3653777,10,227,1,3,6,1
3653791,8,74,1,11,33,3
3653791,8,211,2,11,5,1
3653791,8,184,3,3,4,1
3653791,8,304,4,10,3,1
3653798,10,423,1,11,6,1
3653798,10,76,2,11,28,3
3653798,10,186,3,3,4,1
3653814,8,74,1,11,6,1
3653814,8,184,2,3,5,1
3653836,8,211,1,11,6,1
3653836,8,202,2,11,5,1
3653836,8,353,3,3,4,1
3653838,12,173,1,11,6,1
3653838,12,21,2,3,5,1
3653838,12,289,3,3,4,1
3653838,12,229,4,3,3,1
3653839,12,357,1,3,34,4
3653839,12,21,2,3,5,1
3653839,12,289,3,3,4,1
3653839,12,293,4,6,20,5
3653891,11,228,1,4,6,1
3653904,8,120,1,2,6,1
3653904,8,184,2,2,5,1
3653904,8,105,3,2,4,1
3653907,8,105,1,3,6,1
3653907,8,353,2,3,5,1
3653907,8,202,3,11,23,3
3653907,8,184,4,3,3,1
3653938,10,227,1,1,6,1
3653944,8,184,1,3,35,5
3653944,8,160,2,11,5,1
3653946,12,370,1,2,6,1
3653991,12,370,1,2,6,1
3653991,12,357,2,2,5,1
3653991,12,426,3,2,4,1
3654018,9,226,1,3,33,3
3654018,9,336,2,3,30,5
3654023,12,370,1,3,6,1
3654023,12,426,2,3,29,4
3654023,12,357,3,3,4,1
3654028,12,229,1,3,6,1
3654028,12,289,2,3,5,1
3654028,12,357,3,3,4,1
3654037,10,107,1,3,33,3
3654037,10,204,2,11,5,1
3654037,10,240,3,11,4,1
3654042,10,337,1,3,37,7
3654042,10,224,2,11,5,1
3654042,10,260,3,11,4,1
3654057,10,227,1,11,6,1
3654057,10,186,2,11,30,5
3654057,10,355,3,11,4,1
3654057,10,195,4,11,3,1
3654057,10,337,5,11,2,1
3654057,10,162,6,11,1,1
3654069,10,186,1,3,6,1
3654069,10,76,2,11,5,1
3654069,10,224,3,11,4,1
3654096,8,421,1,11,6,1
3654096,8,366,2,11,5,1
3654104,7,237,1,11,34,4
3654108,10,76,1,11,6,1
3654108,10,423,2,11,5,1
3654108,10,195,3,11,4,1
3654124,8,184,1,3,37,7
3654124,8,202,2,11,5,1
3654124,8,366,3,11,4,1
3654128,8,120,1,3,6,1
3654128,8,74,2,11,5,1
3654128,8,272,3,11,4,1
3654174,8,74,1,11,33,3
3654178,8,184,1,3,37,7
3654178,8,222,2,11,5,1
3654178,8,353,3,3,4,1
3654178,8,202,4,11,3,1
3654189,9,305,1,9,6,1
3654191,9,354,1,3,6,1
3654191,9,117,2,3,5,1
3654195,10,410,1,11,35,5
3654240,12,357,1,2,6,1
3654240,12,229,2,1,5,1
3654240,12,289,3,2,4,1
3654249,12,357,1,3,6,1
3654249,12,370,2,3,5,1
3654249,12,426,3,3,4,1
3654277,12,21,1,3,34,4
3654294,8,425,1,11,33,3
3654299,8,425,1,11,33,3
3654299,8,184,2,11,30,5
3654299,8,353,3,11,23,3
3654299,8,335,4,11,3,1
3654299,8,193,5,11,13,3
3654321,10,227,1,3,6,1
3654344,10,227,1,3,37,7
3654397,10,337,1,3,37,7
3654397,10,195,2,11,5,1
3654397,10,315,3,11,4,1
3654425,8,238,1,11,34,4
3654429,12,21,1,3,6,1
3654429,12,289,2,3,5,1
3654437,10,213,1,11,33,3
3654437,10,274,2,11,5,1
3654437,10,76,3,11,4,1
3654437,10,140,4,11,3,1
3654457,9,226,1,3,6,1
3654457,9,75,2,11,5,1
3654457,9,212,3,11,4,1
3654466,9,239,1,11,34,4
3654472,10,122,1,3,37,7
3654472,10,287,2,3,5,1
3654519,8,335,1,3,37,7
3654519,8,184,2,3,37,7
3654519,8,202,3,11,4,1
3654519,8,353,4,3,3,1
3654536,8,211,1,11,34,4
3654542,8,353,1,3,37,7
3654542,8,202,2,11,37,7
3654542,8,184,3,3,25,5
3654548,9,226,1,3,6,1
3654554,9,88,1,11,33,3
3654558,8,421,1,11,6,1
3654558,8,74,2,11,5,1
3654570,9,194,1,11,6,1
3654570,9,248,2,11,5,1
3654570,9,391,3,3,4,1
3654570,9,422,4,11,3,1
3654575,8,353,1,3,37,7
3654575,8,74,2,11,37,7
3654575,8,120,3,3,4,1
3654577,8,335,1,3,34,4
3654577,8,425,2,11,5,1
3654577,8,105,3,3,4,1
3654577,8,353,4,3,3,1
3654577,8,202,5,11,2,1
3654577,8,120,6,3,1,1
3654587,8,74,1,11,6,1
3654587,8,184,2,11,5,1
3654587,8,272,3,11,4,1
3654597,8,379,1,11,37,7
3654641,8,202,1,11,6,1
3654641,8,324,2,11,5,1
3654641,8,353,3,11,4,1
3654657,8,202,1,11,33,3
3654657,8,193,2,11,5,1
3654657,8,421,3,11,4,1
3654684,8,120,1,3,37,7
3654684,8,74,2,11,5,1
3654684,8,313,3,11,4,1
3654742,8,211,1,11,33,3
3654742,8,74,2,11,5,1
3654742,8,272,3,11,4,1
3654742,8,222,4,11,3,1
3654742,8,138,5,11,2,1
3654771,12,426,1,11,33,3
3654771,12,173,2,11,5,1
3654774,9,305,1,9,6,1
3654774,9,121,2,3,28,3
3654774,9,75,3,11,4,1
3654775,9,226,1,3,6,1
3654786,10,224,1,11,6,1
3654786,10,186,2,3,30,5
3654810,8,304,1,10,35,5
3654810,8,105,2,10,30,5
3654811,12,370,1,3,6,1
3654811,12,412,2,5,5,1
3654811,12,5,3,3,4,1
3654811,12,357,4,3,3,1
3654811,12,293,5,6,15,5
3654841,7,192,1,11,6,1
3654888,8,366,1,11,35,5
3654890,9,367,1,11,35,5
3654893,9,226,1,3,34,4
3654951,8,193,1,11,6,1
3654951,8,202,2,11,5,1
3654951,8,138,3,11,4,1
3654951,8,222,4,11,3,1
3654951,8,211,5,11,2,1
3654951,8,353,6,11,1,1
3654958,8,202,1,11,37,7
3654958,8,74,2,11,5,1
3654958,8,313,3,11,4,1
3654958,8,238,4,11,3,1
3654958,8,193,5,11,2,1
3654958,8,390,6,11,1,1
3654959,8,202,1,11,37,7
3654959,8,421,2,11,5,1
3654959,8,184,3,3,4,1
3654959,8,353,4,3,3,1
3654982,12,357,1,3,6,1
3654982,12,370,2,3,5,1
3654982,12,289,3,3,4,1
3654998,8,304,1,9,6,1
3654998,8,120,2,3,28,3
3654998,8,74,3,11,4,1
3655008,12,229,1,11,6,1
3655008,12,426,2,3,5,1
3655008,12,412,3,11,4,1
3655010,10,186,1,11,6,1
3655010,10,337,2,11,5,1
3655010,10,131,3,11,4,1
3655016,12,370,1,3,6,1
3655026,8,421,1,11,6,1
3655026,8,120,2,3,5,1
3655026,8,353,3,3,4,1
3655133,8,74,1,11,33,3
3655133,8,87,2,11,29,4
3655152,11,228,1,3,33,3
3655153,9,226,1,3,33,3
3655158,12,289,1,3,6,1
3655158,12,229,2,3,5,1
3655158,12,412,3,5,4,1
3655170,9,203,1,3,6,1
3655170,9,117,2,3,5,1
3655170,9,194,3,3,4,1
3655218,7,201,1,11,6,1
3655223,9,226,1,3,6,1
3655291,12,426,1,3,6,1
3655291,12,357,2,3,5,1
3655291,12,229,3,3,4,1
3655291,12,262,4,3,3,1
3655291,12,370,5,3,2,1
3655345,7,303,1,3,6,1
3655345,7,115,2,3,5,1
3655345,7,312,3,3,4,1
3655345,7,365,4,3,3,1
3655346,13,427,1,3,6,1
3655346,13,371,2,3,5,1
3655346,13,413,3,6,25,5
3655388,9,400,1,11,6,1
3655388,9,203,2,11,5,1
3655388,9,354,3,3,4,1
3655388,9,106,4,3,3,1
3655388,9,259,5,11,2,1
3655388,9,305,6,10,1,1
3655439,12,229,1,3,34,4
3655457,8,238,1,11,37,7
3655464,9,226,1,3,34,4
3655470,12,9,1,2,6,1
3655470,12,370,2,2,5,1
3655470,12,426,3,2,4,1
3655504,9,367,1,11,35,5
3655540,9,226,1,3,33,3
3655586,9,226,1,3,6,1
3655586,9,273,2,11,5,1
3655586,9,367,3,11,4,1
3655586,9,117,4,3,3,1
3655608,7,334,1,3,36,6
3655619,7,352,1,3,33,3
3655638,7,334,1,2,6,1
3655638,7,389,2,2,5,1
3655638,7,104,3,2,4,1
3655675,13,79,1,11,6,1
3655675,13,263,2,3,5,1
3655675,13,230,3,3,4,1
3655675,13,290,4,3,3,1
3655683,9,212,1,11,6,1
3655683,9,226,2,3,5,1
3655683,9,194,3,11,4,1
3655683,9,354,4,3,20,5
3655683,9,75,5,11,2,1
3655683,9,223,6,11,1,1
3655690,9,226,1,3,6,1
3655707,9,226,1,3,33,3
3655817,9,226,1,3,34,4
3655829,9,226,1,4,6,1
3655854,9,226,1,3,6,1
3655863,9,226,1,3,6,1
3655893,9,121,1,3,33,3
3655897,8,335,1,3,37,7
3655897,8,202,2,11,5,1
3655897,8,304,3,10,4,1
3655897,8,211,4,11,3,1
3655897,8,222,5,11,2,1
3655897,8,353,6,3,10,5
3655902,8,202,1,11,37,7
3655902,8,304,2,10,37,7
3655916,12,370,1,3,6,1
3655916,12,173,2,11,5,1
3655916,12,229,3,3,4,1
3655936,9,314,1,11,6,1
3655936,9,117,2,3,5,1
3655936,9,194,3,11,4,1
3655936,9,248,4,11,3,1
3655936,9,391,5,3,2,1
3655936,9,367,6,11,10,5
3655955,7,352,1,3,6,1
3655955,7,303,2,3,5,1
3655955,7,210,3,3,4,1
3655955,7,312,4,3,3,1
3655955,7,183,5,3,2,1
3655965,8,120,1,3,37,7
3655965,8,202,2,11,5,1
3655965,8,160,3,11,4,1
3655965,8,211,4,11,3,1
3655965,8,272,5,11,2,1
3655985,9,185,1,3,6,1
3655985,9,354,2,3,5,1
3655985,9,212,3,11,4,1
3655985,9,314,4,11,3,1
3655985,9,305,5,10,2,1
3656012,8,120,1,3,6,1
3656027,7,420,1,11,6,1
3656034,8,335,1,3,6,1
3656034,8,222,2,11,5,1
3656034,8,353,3,3,4,1
3656045,7,303,1,3,33,3
3656045,7,183,2,3,28,3
3656045,7,312,3,3,23,3
3656048,7,334,1,3,33,3
3656048,7,183,2,3,5,1
3656080,8,304,1,9,6,1
3656080,8,74,2,11,5,1
3656080,8,87,3,11,4,1
3656080,8,379,4,11,3,1
3656083,10,227,1,1,6,1
3656091,7,210,1,11,6,1
3656091,7,73,2,11,5,1
3656091,7,159,3,11,4,1
3656091,7,183,4,3,3,1
3656140,12,173,1,11,6,1
3656140,12,229,2,3,5,1
3656140,12,370,3,3,4,1
3656168,9,226,1,3,6,1
3656168,9,422,2,11,5,1
3656168,9,203,3,11,4,1
3656185,12,357,1,3,6,1
3656185,12,289,2,3,5,1
3656185,12,262,3,3,4,1
3656185,12,173,4,11,3,1
3656186,9,170,1,11,30,5
3656235,12,1,2,3,5,1
3656235,12,426,3,3,4,1
3656236,14,428,1,3,6,1
3656260,9,226,1,3,33,3
3656302,12,426,1,3,6,1
3656302,12,370,2,3,5,1
3656302,12,173,3,11,4,1
3656302,12,412,4,5,3,1
3656304,9,400,1,11,6,1
3656304,9,314,2,11,28,3
3656307,9,286,1,11,34,4
3656319,12,426,1,3,6,1
3656319,12,262,3,3,4,1
3656337,12,289,1,3,6,1
3656337,12,173,2,11,5,1
3656337,12,357,3,3,4,1
3656337,12,1,4,3,3,1
3656349,12,21,1,3,6,1
3656349,12,370,2,3,5,1
3656362,12,17,1,3,6,1
3656362,12,370,2,3,5,1
3656373,12,289,1,3,6,1
3656373,12,229,2,3,5,1
3656373,12,357,3,3,4,1
3656390,12,293,1,6,36,6
3656410,9,121,1,3,6,1
3656410,9,223,2,11,5,1
3656410,9,314,3,11,4,1
3656410,9,422,4,11,3,1
3656410,9,185,5,3,2,1
3656410,9,161,6,11,1,1
3656423,12,370,1,3,6,1
3656423,12,17,2,3,5,1
3656423,12,229,3,3,4,1
3656423,12,276,4,11,3,1
3656431,9,75,1,11,34,4
3656431,9,185,2,3,5,1
3656431,9,203,3,11,4,1
3656452,8,202,1,11,37,7
3656452,8,105,2,3,37,7
3656452,8,160,3,11,4,1
3656490,12,229,1,4,6,1
3656490,12,357,2,2,5,1
3656490,12,289,3,2,4,1
3656509,7,303,1,10,6,1
3656509,7,257,2,11,5,1
3656516,7,237,1,11,6,1
3656516,7,192,2,11,5,1
3656516,7,312,3,11,4,1
3656531,7,420,1,11,6,1
3656531,7,192,2,11,5,1
3656531,7,210,3,11,4,1
3656534,10,227,1,4,6,1
3656553,7,73,1,11,34,4
3656553,7,86,2,11,29,4
3656574,8,421,1,11,6,1
3656574,8,120,2,3,5,1
3656574,8,379,3,11,4,1
3656579,7,352,1,3,6,1
3656593,12,17,1,2,6,1
3656597,7,73,1,11,33,3
3656597,7,210,2,11,28,3
3656597,7,352,3,3,4,1
3656597,7,271,4,11,3,1
3656659,12,426,1,3,6,1
3656659,12,357,2,3,5,1
3656659,12,262,3,3,4,1
3656689,8,272,1,11,6,1
3656689,8,138,2,11,5,1
3656689,8,74,3,11,4,1
3656703,15,415,1,6,35,5
3656750,9,194,1,11,6,1
3656820,12,78,1,11,6,1
3656829,12,173,1,11,6,1
3656829,12,426,2,3,5,1
3656829,12,78,3,11,4,1
3656865,9,226,1,3,6,1
3656882,7,97,1,11,33,3
3656958,8,120,1,3,6,1
3657045,8,304,1,9,33,3
3657055,6,136,1,11,6,1
